date,warehouse_id,region,orders,shipment_weight,workers,scanner_used,processing_time
2023-09-16,WH_2,North,115,279.8510357977226,9,1,32.14595185871042
2023-09-16,WH_3,West,120,299.5437694536255,10,1,21.56125761355836
2023-09-17,WH_1,North,120,321.65463741114587,10,0,35.82639150954273
2023-09-17,WH_2,East,84,178.8838208372577,7,1,30.95598076567437
2023-09-17,WH_3,East,100,273.66197267141155,8,1,17.868405772235818
2023-09-18,WH_1,South,93,244.287548917425,7,0,38.03426985946483
2023-09-18,WH_2,East,149,398.3708661147803,12,1,24.383564677246376
2023-09-18,WH_3,West,87,231.244499631554,7,1,22.90154909090579
2023-09-19,WH_1,West,97,246.65339251285633,8,1,30.43576719390302
2023-09-19,WH_2,North,127,323.6561657904466,10,1,26.616792961009757
2023-09-19,WH_3,West,106,260.17483858774875,8,1,21.788730634509683
2023-09-20,WH_1,West,146,314.1569852365665,12,1,18.017704880233616
2023-09-20,WH_2,North,123,206.19876839515106,10,1,27.461370323459946
2023-09-20,WH_3,South,105,196.99024958281882,8,0,31.030282039408476
2023-09-21,WH_1,East,125,316.57914721097194,10,1,26.105964620711514
2023-09-21,WH_2,East,131,209.86270898179114,10,1,23.880502440563546
2023-09-21,WH_3,North,93,164.67768582634446,7,1,28.454360728614787
2023-09-22,WH_1,South,88,195.89972456484765,7,0,25.991280427129023
2023-09-22,WH_2,West,90,256.4463009140115,7,1,29.361667931264066
2023-09-22,WH_3,North,86,230.15239804600455,7,1,23.891739397860942
2023-09-23,WH_1,South,91,255.4591593504781,7,1,18.194799385129976
2023-09-23,WH_2,West,98,279.2377817211761,8,1,21.36601257690708
2023-09-23,WH_3,North,149,262.31922344098973,12,1,24.199565588688845
2023-09-24,WH_1,North,83,218.26913408889448,6,1,24.477320520608195
2023-09-24,WH_2,South,108,207.7728513468945,9,1,25.74528832752557
2023-09-24,WH_3,West,89,228.0343482294553,7,1,17.877995029107105
2023-09-25,WH_1,South,136,266.10067881700763,11,1,24.481485079782377
2023-09-25,WH_2,South,128,278.0468076593127,10,0,25.800257883945914
2023-09-25,WH_3,South,141,366.64101827808673,11,1,20.596330623206427
2023-09-26,WH_1,South,148,224.92042733720697,12,1,16.31885341133443
2023-09-26,WH_2,North,144,430.4036041011457,12,1,19.81181862626729
2023-09-26,WH_3,North,94,184.75965545392071,7,1,29.48615004292953
2023-09-27,WH_1,North,105,244.61721325031024,8,0,37.54965772849452
2023-09-27,WH_2,South,111,176.03572558876914,9,1,18.369977466876765
2023-09-27,WH_3,South,114,250.3831010778369,9,1,30.466085049669196
2023-09-28,WH_1,South,143,278.81044582571013,11,1,26.56343869152115
2023-09-28,WH_2,South,136,330.34408688037263,11,1,30.951921543837837
2023-09-28,WH_3,West,105,226.1309395785376,8,0,28.67971162850103
2023-09-29,WH_1,South,112,258.9289986856495,9,1,19.643938030359834
2023-09-29,WH_2,North,122,303.36227666651905,10,1,20.143332792762326
2023-09-29,WH_3,South,118,331.68448865767806,9,1,28.96036673275697
2023-09-30,WH_1,East,132,238.7935638549716,11,1,33.06058655900341
2023-09-30,WH_2,West,110,257.4280565119722,9,0,37.78515841649291
2023-09-30,WH_3,South,141,339.8227047373017,11,1,34.255933238053004
2023-10-01,WH_1,East,181,357.34727123462034,15,1,21.026878530203028
2023-10-01,WH_2,South,132,375.1515098238873,11,1,21.647683501761094
2023-10-01,WH_3,West,201,595.4681717479169,16,1,24.244773038257676
2023-10-02,WH_1,South,196,304.3967200098767,16,0,27.511055265588144
2023-10-02,WH_2,East,174,366.66422623025926,14,0,27.664493620844027
2023-10-02,WH_3,East,149,246.1766882148939,12,0,25.899699614984062
2023-10-03,WH_1,South,136,279.28368669992574,11,1,24.07374583583801
2023-10-03,WH_2,East,149,432.06455325139234,12,1,18.23850080295943
2023-10-03,WH_3,South,135,229.01359492892627,11,1,28.87264201533897
2023-10-04,WH_1,West,113,188.46354668306523,9,1,23.389725989405438
2023-10-04,WH_2,North,189,529.1520424564412,15,1,17.153443786391563
2023-10-04,WH_3,West,143,361.7176244104865,11,1,23.518363937335536
2023-10-05,WH_1,North,182,424.9066021833886,15,1,18.65388034226822
2023-10-05,WH_2,East,133,250.58175890760634,11,1,19.450932084225986
2023-10-05,WH_3,North,135,283.8847432161475,11,1,22.043598735891667
2023-10-06,WH_1,North,161,393.94012798183854,13,0,26.412634374563495
2023-10-06,WH_2,North,198,518.5010693557234,16,0,36.599011416471086
2023-10-06,WH_3,West,187,519.7982583905807,15,0,35.749657342023276
2023-10-07,WH_1,West,126,298.95364587898,10,1,24.965124017754526
2023-10-07,WH_2,West,182,486.6865897408489,15,0,35.33516368890124
2023-10-07,WH_3,North,179,358.49289073859023,14,1,19.814403453952124
2023-10-08,WH_1,South,160,378.39188400315675,13,1,22.603311151504453
2023-10-08,WH_2,West,181,319.75284714548286,15,1,30.632944363333884
2023-10-08,WH_3,North,133,256.14575773457676,11,0,38.41304717508808
2023-10-09,WH_1,South,193,505.6034368938584,16,0,36.392732199839166
2023-10-09,WH_2,East,145,408.77331347809957,12,1,29.557614957569328
2023-10-09,WH_3,East,170,403.9869629151473,14,0,30.77932895006162
2023-10-10,WH_1,South,150,429.6635623417826,12,1,24.672477918733648
2023-10-10,WH_2,East,157,306.9559279045749,13,1,22.792247804579265
2023-10-10,WH_3,South,141,276.3264807423334,11,1,32.05003689896981
2023-10-11,WH_1,West,174,297.4937278130961,14,0,27.468616266706597
2023-10-11,WH_2,East,172,331.86593526252346,14,0,39.64924933671128
2023-10-11,WH_3,North,192,401.13753678037153,16,0,28.58976499802409
2023-10-12,WH_1,West,118,307.23498872473743,9,1,25.514618542003973
2023-10-12,WH_2,South,129,379.35496210309924,10,0,33.081846216557985
2023-10-12,WH_3,North,198,315.0202739833529,16,1,27.59466850469954
2023-10-13,WH_1,West,139,274.76452356172405,11,1,17.079256104702445
2023-10-13,WH_2,South,178,418.2395894623438,14,1,21.34858112099602
2023-10-13,WH_3,North,163,362.8800988375224,13,1,26.60615543978617
2023-10-14,WH_1,South,163,252.9253478059833,13,1,26.227966615547402
2023-10-14,WH_2,East,140,318.3804274915451,11,1,22.771907779810835
2023-10-14,WH_3,South,204,378.2537893919943,17,1,26.397243335953412
2023-10-15,WH_1,West,169,428.85380937038474,14,0,34.86922268759655
2023-10-15,WH_2,West,180,494.7702647576162,15,1,32.36664015089405
2023-10-15,WH_3,East,146,383.7632959966435,12,1,23.261271996984604
2023-10-16,WH_1,East,134,232.8049503789894,11,0,28.204201792439868
2023-10-16,WH_2,South,128,322.6239145765594,10,1,26.81780726522123
2023-10-16,WH_3,South,208,390.5053514820471,17,1,31.04062316576247
2023-10-17,WH_1,East,173,487.02515321749576,14,1,19.531492381029153
2023-10-17,WH_2,West,183,311.1805318845629,15,0,39.35214111020843
2023-10-17,WH_3,North,136,287.6565640147755,11,1,32.65486845297122
2023-10-18,WH_1,East,202,333.21953192458227,16,1,31.725354882005668
2023-10-18,WH_2,South,135,275.85691597410255,11,1,23.677224864137088
2023-10-18,WH_3,South,182,305.1228726898861,15,1,21.066577348698775
2023-10-19,WH_1,West,191,490.293594160227,15,0,28.629815192102622
2023-10-19,WH_2,East,156,413.32679698608956,13,0,35.81610331915451
2023-10-19,WH_3,North,202,486.0144930432667,16,1,30.533568123138522
2023-10-20,WH_1,East,192,447.061723930445,16,0,39.08190863988221
2023-10-20,WH_2,South,171,339.83407122157826,14,1,32.052497484585736
2023-10-20,WH_3,North,180,336.6901517404023,15,1,24.799247825482432
2023-10-21,WH_1,West,175,413.55437253698364,14,0,38.52099411660492
2023-10-21,WH_2,West,182,298.412734758037,15,1,27.693470659866
2023-10-21,WH_3,South,179,306.84101182138073,14,1,26.991358936271194
2023-10-22,WH_1,South,115,172.81664803372388,9,1,27.69320616791202
2023-10-22,WH_2,West,144,262.7786669858696,12,1,20.384585262884002
2023-10-22,WH_3,West,129,386.2767720669648,10,0,33.25505147115219
2023-10-23,WH_1,West,140,344.91565609577793,11,1,27.714068088387855
2023-10-23,WH_2,West,171,418.3478308445269,14,1,29.841823222529307
2023-10-23,WH_3,South,132,245.3603489589886,11,0,39.19914895659131
2023-10-24,WH_1,West,192,413.91454637027374,16,1,21.320530230657234
2023-10-24,WH_2,North,130,296.07499866721884,10,1,29.34271176646667
2023-10-24,WH_3,South,124,322.9086936895493,10,1,27.2678074626338
2023-10-25,WH_1,East,139,307.4728533064626,11,1,28.341710383371897
2023-10-25,WH_2,West,146,256.63931005545817,12,1,21.412996944224005
2023-10-25,WH_3,South,197,530.4717311166751,16,1,25.747096010665015
2023-10-26,WH_1,South,184,495.3928656868419,15,1,23.14709856320436
2023-10-26,WH_2,West,167,401.8648267624029,13,1,27.02278026170965
2023-10-26,WH_3,South,174,319.5941261337168,14,1,26.50367920915837
2023-10-27,WH_1,South,168,297.04542626785167,14,1,28.810551967858764
2023-10-27,WH_2,West,156,265.91443581672564,13,1,25.08884509655565
2023-10-27,WH_3,South,149,418.1052831201489,12,1,32.04825631358082
2023-10-28,WH_1,North,179,418.6765493554305,14,0,30.192413322337277
2023-10-28,WH_2,East,192,370.4877686152275,16,1,24.302961844404894
2023-10-28,WH_3,South,142,287.9119096682914,11,0,33.255688129290135
2023-10-29,WH_1,West,190,289.7675102409746,15,1,18.897329049530725
2023-10-29,WH_2,North,183,530.0418193437642,15,1,16.92062673148716
2023-10-29,WH_3,East,142,314.145499917632,11,1,33.056421052557916
2023-10-30,WH_1,North,147,436.0924160424942,12,0,37.48257029114817
2023-10-30,WH_2,East,149,351.6920524842543,12,1,30.388032251337883
2023-10-30,WH_3,North,139,359.1997315884398,11,1,23.39178544472243
2023-10-31,WH_1,North,145,343.7906131982415,12,1,27.451450450534036
2023-10-31,WH_2,South,154,299.1611865952151,12,1,17.505232126454686
2023-10-31,WH_3,East,155,411.9402547652658,12,1,28.841152301064838
2023-11-01,WH_1,North,170,322.9975502488007,14,1,19.470728182647967
2023-11-01,WH_2,North,145,425.5710251401752,12,1,19.43782088643474
2023-11-01,WH_3,North,187,281.04058090028025,15,0,28.085684306031602
2023-11-02,WH_1,North,160,279.9775663103521,13,1,21.918766289648723
2023-11-02,WH_2,North,159,400.292676855589,13,0,39.45721828618306
2023-11-02,WH_3,West,156,376.61972270667536,13,1,29.348097201995945
2023-11-03,WH_1,North,117,228.49048222497808,9,0,33.05942293816849
2023-11-03,WH_2,North,150,327.39789852646766,12,1,27.467658589419624
2023-11-03,WH_3,East,123,266.15344520264097,10,1,26.945320583349435
2023-11-04,WH_1,South,150,405.77363992357056,12,1,27.621735054940917
2023-11-04,WH_2,South,118,348.98412359381547,9,1,33.84906727465407
2023-11-04,WH_3,North,141,309.0039528729314,11,0,27.469949616556118
2023-11-05,WH_1,South,176,506.43025775342,14,1,25.49908478388683
2023-11-05,WH_2,South,168,498.0155618434314,14,1,29.707054342220708
2023-11-05,WH_3,West,171,282.37158643317736,14,1,29.72020208623977
2023-11-06,WH_1,North,179,391.13992230627633,14,1,22.818120185339716
2023-11-06,WH_2,West,129,365.16175787628544,10,1,22.124634823709982
2023-11-06,WH_3,West,124,340.3266069990461,10,1,22.687403439354885
2023-11-07,WH_1,West,139,318.88773530456734,11,0,25.49684132067608
2023-11-07,WH_2,South,160,414.5826710880504,13,1,20.39496872665455
2023-11-07,WH_3,South,169,430.84819029196535,14,0,29.873232194504723
2023-11-08,WH_1,North,141,369.6939587977991,11,1,26.44564124375112
2023-11-08,WH_2,South,148,247.70211273431204,12,0,39.48867743647815
2023-11-08,WH_3,West,181,524.9372986818055,15,1,21.176630300896274
2023-11-09,WH_1,East,137,328.9476434115725,11,1,19.424866333788675
2023-11-09,WH_2,South,130,278.90945660613716,10,0,32.66265590131594
2023-11-09,WH_3,North,148,350.64070476669326,12,1,26.47561249577035
2023-11-10,WH_1,West,165,265.7997654579098,13,1,26.630178806957396
2023-11-10,WH_2,North,170,291.1065897460664,14,1,22.431548668713283
2023-11-10,WH_3,East,193,444.96738121708296,16,1,27.705313601899448
2023-11-11,WH_1,East,135,374.78463391986776,11,1,21.19954240758889
2023-11-11,WH_2,North,193,475.39378320384725,16,0,39.001933003614155
2023-11-11,WH_3,South,168,325.53076377505397,14,1,21.68690423307496
2023-11-12,WH_1,North,148,265.8720809065447,12,0,32.684674735599316
2023-11-12,WH_2,South,167,461.61803854023304,13,1,20.743433305799723
2023-11-12,WH_3,East,191,550.7712668122139,15,0,35.31707237220468
2023-11-13,WH_1,West,180,428.7270686902346,15,0,27.084356674778892
2023-11-13,WH_2,South,194,514.0556695247318,16,1,26.98878896458788
2023-11-13,WH_3,East,127,367.11703476164297,10,1,33.715251341673785
2023-11-14,WH_1,North,177,424.48802247721846,14,1,19.799286169584548
2023-11-14,WH_2,South,166,309.1633983008211,13,0,37.63827758993396
2023-11-14,WH_3,South,186,535.5263210753009,15,0,38.605773585465165
2023-11-15,WH_1,North,138,309.16817452717316,11,0,32.423723612071164
2023-11-15,WH_2,West,144,365.1677240079357,12,1,20.252363063745754
2023-11-15,WH_3,North,168,282.5553164999503,14,1,24.49523694842956
2023-11-16,WH_1,West,124,187.3334772895176,10,1,19.64559894636625
2023-11-16,WH_2,East,130,321.33282636180064,10,0,39.35850241824219
2023-11-16,WH_3,North,162,289.7041266509578,13,1,17.71898518283804
2023-11-17,WH_1,North,168,359.23926108465156,14,0,25.449982686503606
2023-11-17,WH_2,East,122,269.875270524432,10,1,16.718656580451434
2023-11-17,WH_3,West,180,383.1667444502037,15,0,30.309782062588997
2023-11-18,WH_1,West,136,292.599668646904,11,1,25.293184016889143
2023-11-18,WH_2,East,195,507.3363336770027,16,0,26.32432469020493
2023-11-18,WH_3,East,197,372.88454733006853,16,1,25.743336180735316
2023-11-19,WH_1,West,150,242.96365540158365,12,1,21.471474836636208
2023-11-19,WH_2,South,180,340.8790736165303,15,0,31.925956917296812
2023-11-19,WH_3,East,164,490.2404033075478,13,1,21.543057702501777
2023-11-20,WH_1,West,186,383.2228272916354,15,1,18.169029809734866
2023-11-20,WH_2,North,125,362.88680627741576,10,0,31.466034463000145
2023-11-20,WH_3,East,179,398.6559218962216,14,0,26.905645665608628
2023-11-21,WH_1,West,136,392.894345860956,11,1,27.544464759989854
2023-11-21,WH_2,West,161,400.260331762442,13,1,19.080851915179117
2023-11-21,WH_3,North,193,403.8343079240414,16,1,22.20924862991924
2023-11-22,WH_1,West,166,348.90923081692284,13,1,32.16791483858568
2023-11-22,WH_2,South,187,332.11998841202256,15,0,25.032833198213513
2023-11-22,WH_3,South,151,285.4374662663568,12,1,33.68885220097019
2023-11-23,WH_1,North,152,317.9068455935328,12,1,18.46573702073061
2023-11-23,WH_2,North,168,450.45835975002,14,1,24.527219045091066
2023-11-23,WH_3,East,171,353.71527499029384,14,1,23.051054339394703
2023-11-24,WH_1,East,146,325.57706832996894,12,1,21.508711760712274
2023-11-24,WH_2,West,166,304.23936099919507,13,1,20.362276742157274
2023-11-24,WH_3,West,145,354.7037437613558,12,1,25.30130400437841
2023-11-25,WH_1,South,195,350.16683637098987,16,1,20.276221921920243
2023-11-25,WH_2,South,147,303.5000880630259,12,1,18.74556228202566
2023-11-25,WH_3,West,153,312.2506570219342,12,1,19.20903136437192
2023-11-26,WH_1,North,139,323.90104146817094,11,1,26.74743713480965
2023-11-26,WH_2,South,170,366.645657646562,14,1,27.620409581500695
2023-11-26,WH_3,East,204,437.2458886871574,17,1,34.42575693642105
2023-11-27,WH_1,North,152,354.71096214459936,12,1,19.329849373901432
2023-11-27,WH_2,East,198,356.0082407381023,16,0,28.63763562391475
2023-11-27,WH_3,East,119,310.2666286119753,9,1,18.291444298554783
2023-11-28,WH_1,East,134,335.81039604324786,11,1,25.042292516960103
2023-11-28,WH_2,South,188,282.63991335948066,15,0,38.42873542073917
2023-11-28,WH_3,South,184,360.38234695935245,15,0,37.30921673462904
2023-11-29,WH_1,North,155,293.4851870036295,12,1,29.67226137985408
2023-11-29,WH_2,North,141,415.29432655213157,11,1,27.28441966846412
2023-11-29,WH_3,West,177,274.7300048996971,14,1,19.153634361680886
2023-11-30,WH_1,South,164,488.07531215171895,13,1,26.394616030764006
2023-11-30,WH_2,West,134,334.4266665272893,11,1,27.782362046441346
2023-11-30,WH_3,South,121,256.85245237991575,10,1,21.818646613602624
2023-12-01,WH_1,East,111,238.38657474286427,9,0,39.967109636812964
2023-12-01,WH_2,South,194,548.626905941188,16,1,26.848286184459102
2023-12-01,WH_3,East,126,273.3714011796143,10,1,33.11568165508653
2023-12-02,WH_1,South,183,431.46033671992046,15,1,32.823156825366326
2023-12-02,WH_2,North,150,304.89287223541004,12,0,32.308661908596626
2023-12-02,WH_3,East,197,458.1175298666026,16,0,38.31227031390043
2023-12-03,WH_1,West,164,477.871545536038,13,0,33.911219456964986
2023-12-03,WH_2,West,147,266.4439482968318,12,0,39.099847073890935
2023-12-03,WH_3,South,151,237.22886410556424,12,1,28.848108846207488
2023-12-04,WH_1,North,135,269.421956437093,11,1,27.43859951008058
2023-12-04,WH_2,South,169,336.02969084709565,14,1,18.29062000301253
2023-12-04,WH_3,South,141,376.0581265859888,11,0,39.779364080710444
2023-12-05,WH_1,South,161,311.1085897510268,13,1,27.412901722240928
2023-12-05,WH_2,East,188,527.9573617330161,15,1,26.191535945375193
2023-12-05,WH_3,North,196,300.30237292834795,16,1,21.67205270855004
2023-12-06,WH_1,North,183,379.4700341016798,15,1,24.2482147462958
2023-12-06,WH_2,North,177,400.38166274451527,14,1,31.540985196393503
2023-12-06,WH_3,East,155,419.11546658245464,12,0,33.07288027039474
2023-12-07,WH_1,West,199,446.19910363230167,16,0,32.01940111290913
2023-12-07,WH_2,East,189,298.4647194070952,15,1,29.247802633697436
2023-12-07,WH_3,South,162,458.1344754785424,13,1,23.280945052045407
2023-12-08,WH_1,East,132,362.0946404986652,11,1,18.67538301646542
2023-12-08,WH_2,South,175,522.5068327727624,14,1,27.405858994419027
2023-12-08,WH_3,East,189,335.5167075196498,15,1,29.06553504979338
2023-12-09,WH_1,East,132,306.14522883404146,11,0,36.13674953661938
2023-12-09,WH_2,South,152,454.0094874027336,12,1,31.68758470647941
2023-12-09,WH_3,East,161,325.38263100541525,13,0,26.433270246476766
2023-12-10,WH_1,South,136,338.84741522736476,11,0,33.36118395123403
2023-12-10,WH_2,West,139,295.0200030983446,11,0,30.710722437912178
2023-12-10,WH_3,South,130,267.26262208248824,10,1,19.373297030194628
2023-12-11,WH_1,South,163,261.811448464011,13,1,16.880037980360942
2023-12-11,WH_2,East,125,309.4565028602566,10,1,29.024007757008388
2023-12-11,WH_3,South,154,347.66454170783305,12,0,25.60119075047412
2023-12-12,WH_1,West,190,428.6337237904136,15,0,27.687637881457317
2023-12-12,WH_2,South,172,339.18530101101925,14,1,18.80692207021416
2023-12-12,WH_3,West,123,296.78071384943024,10,1,17.31217756843631
2023-12-13,WH_1,South,123,326.61982229756666,10,1,16.29176166455145
2023-12-13,WH_2,West,125,303.97109634336925,10,1,25.178453604579477
2023-12-13,WH_3,West,159,444.0508064717264,13,1,23.303377970440874
2023-12-14,WH_1,North,158,356.6630145678573,13,1,33.093715654716405
2023-12-14,WH_2,West,164,464.04926087404226,13,1,32.46742707690311
2023-12-14,WH_3,West,152,315.9945685577912,12,1,28.327831093288957
2023-12-15,WH_1,West,137,288.8733171287169,11,0,25.89219622775155
2023-12-15,WH_2,East,127,333.194188693626,10,1,30.54872427367174
2023-12-15,WH_3,West,149,315.2353451208785,12,1,27.277972892659243
2023-12-16,WH_1,West,172,375.6427362558653,14,1,18.56261281483568
2023-12-16,WH_2,North,131,250.1706373374627,10,1,32.37444576038504
2023-12-16,WH_3,North,166,365.88753155006424,13,1,28.588322261663805
2023-12-17,WH_1,East,157,293.2061312925369,13,0,38.233970916986166
2023-12-17,WH_2,North,170,261.3188187763912,14,1,20.34460756864799
2023-12-17,WH_3,West,188,379.5631810507508,15,1,19.024371617842974
2023-12-18,WH_1,East,127,250.29707808987337,10,1,25.60003548405571
2023-12-18,WH_2,South,134,392.2796593978559,11,0,27.716239353696025
2023-12-18,WH_3,West,174,490.09433607110776,14,1,34.58170297702638
2023-12-19,WH_1,East,134,308.0576373657211,11,1,26.441418652060094
2023-12-19,WH_2,North,158,301.93670470561904,13,1,21.36733900973169
2023-12-19,WH_3,East,175,355.0322512931832,14,1,18.740114397476944
2023-12-20,WH_1,West,140,390.28045236232657,11,1,30.9818209738741
2023-12-20,WH_2,North,190,370.94776813656125,15,1,25.765917348591245
2023-12-20,WH_3,South,199,586.8710414192021,16,1,29.963828461274517
2023-12-21,WH_1,North,181,389.5517152893376,15,0,36.114235775508014
2023-12-21,WH_2,West,115,248.58382837321759,9,1,29.791352759121718
2023-12-21,WH_3,West,179,384.0978300731028,14,1,23.675183597700055
2023-12-22,WH_1,North,167,424.84929365433317,13,1,30.529144925051433
2023-12-22,WH_2,East,184,378.7163340791777,15,0,36.939732989742716
2023-12-22,WH_3,North,179,275.3129894031719,14,1,26.95928563965824
2023-12-23,WH_1,East,174,450.4596267789918,14,1,18.374540396424365
2023-12-23,WH_2,East,169,300.62583030633334,14,1,23.67467618459529
2023-12-23,WH_3,West,140,380.15487210973856,11,1,26.795275448257755
2023-12-24,WH_1,West,179,431.8650107861114,14,1,21.895826157390864
2023-12-24,WH_2,North,169,297.14788796851104,14,1,29.431348567617405
2023-12-24,WH_3,West,205,593.9344002717835,17,0,31.27026995009412
2023-12-25,WH_1,East,154,456.9709962792248,12,0,27.50901259693729
2023-12-25,WH_2,West,155,436.25350628620856,12,1,28.165309163956017
2023-12-25,WH_3,West,200,379.19617017596306,16,0,39.23115305819608
2023-12-26,WH_1,South,172,258.4576758401068,14,0,28.284934050852527
2023-12-26,WH_2,West,133,311.57140016920425,11,1,33.14321831862132
2023-12-26,WH_3,West,147,358.1595190386529,12,1,28.941045508017993
2023-12-27,WH_1,East,173,306.4165250951702,14,1,23.606088066765974
2023-12-27,WH_2,West,150,287.0145783443523,12,1,18.737945795100252
2023-12-27,WH_3,East,146,227.78541683010343,12,0,36.47559528973109
2023-12-28,WH_1,South,173,467.6572759176996,14,0,34.87795344944431
2023-12-28,WH_2,West,114,316.9884315895158,9,1,24.227020439402317
2023-12-28,WH_3,East,142,412.50293052317664,11,0,34.95167136418876
2023-12-29,WH_1,North,144,237.3580461874667,12,1,26.78584405909873
2023-12-29,WH_2,South,200,530.9022673577125,16,1,27.076103573518864
2023-12-29,WH_3,North,142,294.0850305307005,11,0,37.31980156748314
2023-12-30,WH_1,East,183,362.822464764343,15,1,18.9759619227181
2023-12-30,WH_2,South,195,354.723809763323,16,0,28.47165025673462
2023-12-30,WH_3,North,170,483.3017480394354,14,1,21.638415580834522
2023-12-31,WH_1,North,193,576.6659065833747,16,0,35.083016844719694
2023-12-31,WH_2,West,153,311.28217644402326,12,1,19.23078105489754
2023-12-31,WH_3,West,135,244.22841393183003,11,1,18.089213379508223
2024-01-01,WH_1,South,135,387.0162210210514,11,1,22.30379355466195
2024-01-01,WH_2,North,98,150.62967261260854,8,1,17.880905686675547
2024-01-01,WH_3,East,145,302.67613126266764,12,1,17.99293255785209
2024-01-02,WH_1,South,99,256.7142485752807,8,0,25.499711833248245
2024-01-02,WH_2,South,148,246.63115460846618,12,1,27.325200670951713
2024-01-02,WH_3,East,89,244.42491102774238,7,1,23.529481174546323
2024-01-03,WH_1,East,89,202.8418774482806,7,0,25.648135364127732
2024-01-03,WH_2,North,105,162.1908968883444,8,1,26.31685014339238
2024-01-03,WH_3,South,134,269.6259175395485,11,1,21.150354724400977
2024-01-04,WH_1,South,116,255.01799390129233,9,1,26.743593465594895
2024-01-04,WH_2,North,81,183.25681276056204,6,1,20.964821354256674
2024-01-04,WH_3,West,113,261.81237384088075,9,0,30.93127554482369
2024-01-05,WH_1,North,108,260.54477660526607,9,1,25.675284262398094
2024-01-05,WH_2,East,116,282.83918651874757,9,1,31.453089544485277
2024-01-05,WH_3,North,134,377.05249136995917,11,0,27.848778286873095
2024-01-06,WH_1,North,100,222.53818535166846,8,1,28.38650043794528
2024-01-06,WH_2,West,84,188.96548211718851,7,1,17.16433618004009
2024-01-06,WH_3,South,119,284.2096932059895,9,0,33.295145429309336
2024-01-07,WH_1,North,147,400.3270218088868,12,1,20.437733552084676
2024-01-07,WH_2,East,115,343.38843168952803,9,1,30.896917718761735
2024-01-07,WH_3,South,112,314.62780109345516,9,0,29.550279062599955
2024-01-08,WH_1,East,147,425.1527472823853,12,1,28.39261784302893
2024-01-08,WH_2,West,147,416.0202547943845,12,0,26.36819443490153
2024-01-08,WH_3,East,120,336.0780848759364,10,1,26.34551756849399
2024-01-09,WH_1,North,91,201.80584892698334,7,0,33.93547322787283
2024-01-09,WH_2,East,111,255.26564245190121,9,1,25.337045466808817
2024-01-09,WH_3,North,128,370.78000925563106,10,1,30.306713312343575
2024-01-10,WH_1,North,81,226.63394921550744,6,1,27.68973669428675
2024-01-10,WH_2,West,118,274.36947384101563,9,1,26.14788471926156
2024-01-10,WH_3,North,120,257.1724390521414,10,1,31.87453646955704
2024-01-11,WH_1,West,115,173.60312451925637,9,1,23.44989785392125
2024-01-11,WH_2,West,141,411.53592646065516,11,1,31.331357580013538
2024-01-11,WH_3,West,116,326.38735205925013,9,1,30.592435428226334
2024-01-12,WH_1,East,137,265.20628737027033,11,1,26.796794572064638
2024-01-12,WH_2,East,125,243.12513888225237,10,1,26.0840619055213
2024-01-12,WH_3,North,138,208.8629365843585,11,0,39.58613412197159
2024-01-13,WH_1,East,147,293.6991298646901,12,1,28.675680020438
2024-01-13,WH_2,North,145,412.4394625410218,12,1,26.425455883163522
2024-01-13,WH_3,West,86,252.41710326554625,7,1,27.79647736450366
2024-01-14,WH_1,East,144,224.41657169829276,12,0,31.36120983907702
2024-01-14,WH_2,South,133,335.18195671120515,11,1,21.07862730027161
2024-01-14,WH_3,East,84,249.89370766395658,7,1,27.40724048931159
2024-01-15,WH_1,West,144,398.62769203536845,12,1,28.517068161289618
2024-01-15,WH_2,East,95,230.01991657612774,7,0,28.585229401469416
2024-01-15,WH_3,West,127,373.103325811983,10,1,26.209264714678845
2024-01-16,WH_1,East,113,210.00407462124573,9,0,27.102511697527863
2024-01-16,WH_2,West,87,250.60649004200096,7,1,23.31882536965564
2024-01-16,WH_3,North,127,240.4780332453715,10,1,21.205082416394205
2024-01-17,WH_1,West,98,262.5521167256218,8,0,28.500426851610506
2024-01-17,WH_2,West,124,243.20366136440754,10,0,27.4860115307748
2024-01-17,WH_3,North,149,254.73417113377334,12,1,23.640895007412688
2024-01-18,WH_1,West,90,164.17490123803972,7,1,20.324572673557228
2024-01-18,WH_2,West,122,203.76148777622834,10,1,22.457855401760465
2024-01-18,WH_3,West,148,248.88178988084505,12,1,25.586426488151343
2024-01-19,WH_1,West,124,306.49236256852646,10,0,39.869667065199536
2024-01-19,WH_2,South,91,237.4702636439156,7,1,29.05211503327164
2024-01-19,WH_3,East,127,340.84444312265714,10,1,22.39797166695974
2024-01-20,WH_1,South,130,359.84975969542114,10,1,21.605149659204567
2024-01-20,WH_2,West,90,176.40734301861818,7,1,25.147969770298914
2024-01-20,WH_3,North,120,327.811428229443,10,0,36.65650659194869
2024-01-21,WH_1,West,139,389.46583425960193,11,1,19.29763199351088
2024-01-21,WH_2,East,88,182.2650835262375,7,0,29.580147232097687
2024-01-21,WH_3,East,146,355.756427845407,12,1,19.120858967588852
2024-01-22,WH_1,South,116,332.2074006572411,9,1,24.731353329691455
2024-01-22,WH_2,West,90,174.82719327620015,7,1,19.95898182473092
2024-01-22,WH_3,South,96,148.78783579256225,8,1,25.29082397150328
2024-01-23,WH_1,West,90,255.22978047979328,7,1,33.6038238804118
2024-01-23,WH_2,South,97,165.75790050410612,8,1,22.91123352484577
